,customer_id,product_id,interaction_type,interaction_date
92640,CID0020,P9633,clicked,2024-07-04
92641,CID0004,P1689,clicked,2024-03-17
92642,CID0345,P6422,purchased,2024-05-04
92643,CID0421,P9089,clicked,2024-03-25
92644,CID0005,P1512,purchased,2024-01-30
92645,CID0412,P8104,purchased,2024-06-23
92646,CID0454,P1112,purchased,2024-01-10
92647,CID0202,P5672,clicked,2024-03-12
92648,CID0997,P9202,clicked,2024-05-02
92649,CID0554,P6839,clicked,2024-01-02
92650,CID0496,P8741,clicked,2024-09-12
92651,CID0129,P1112,clicked,2024-03-21
92652,CID0199,P1615,viewed,2024-09-09
92653,CID0030,P8191,viewed,2024-04-19
92654,CID0468,P9089,viewed,2024-05-31
92655,CID0779,P5069,clicked,2024-04-27
92656,CID0178,P1112,viewed,2024-05-03
92657,CID0880,P1284,viewed,2024-09-14
92658,CID0322,P6608,purchased,2024-08-29
92659,CID0872,P5994,purchased,2024-06-01
92660,CID0903,P5002,viewed,2024-05-14
92661,CID0982,P5672,viewed,2024-08-16
92662,CID0144,P3576,purchased,2024-02-06
92663,CID0214,P8741,clicked,2024-03-02
92664,CID0476,P1615,viewed,2024-07-07
92665,CID0978,P5728,viewed,2024-04-13
92666,CID0241,P3696,purchased,2024-07-05
92667,CID0199,P5669,purchased,2024-08-19
92668,CID0906,P9068,purchased,2024-08-13
92669,CID0456,P5728,viewed,2024-07-22
92670,CID0309,P8218,viewed,2024-06-06
92671,CID0469,P4949,clicked,2024-04-21
92672,CID0580,P9813,viewed,2024-07-16
92673,CID0507,P8191,purchased,2024-02-28
92674,CID0735,P5728,clicked,2024-02-04
92675,CID0160,P9842,clicked,2024-08-18
92676,CID0632,P1539,viewed,2024-07-24
92677,CID0220,P4949,clicked,2024-06-28
92678,CID0995,P1484,clicked,2024-08-24
92679,CID0217,P1512,purchased,2024-05-13
92680,CID0118,P9813,viewed,2024-04-19
92681,CID0118,P5728,clicked,2024-05-30
92682,CID0192,P5728,purchased,2024-02-08
92683,CID0849,P5728,purchased,2024-09-18
92684,CID0491,P4949,clicked,2024-06-28
92685,CID0006,P9813,viewed,2024-01-08
92686,CID0101,P4587,clicked,2024-09-19
92687,CID0190,P5741,viewed,2024-01-02
92688,CID0451,P5085,clicked,2024-04-24
92689,CID0912,P5994,clicked,2024-01-31
92690,CID0766,P4949,viewed,2024-03-15
92691,CID0775,P7189,clicked,2024-06-12
92692,CID0038,P5994,purchased,2024-03-02
92693,CID0801,P4531,clicked,2024-08-28
92694,CID0744,P5002,clicked,2024-01-19
92695,CID0756,P6184,clicked,2024-02-14
92696,CID0096,P1689,viewed,2024-03-29
92697,CID0233,P9813,viewed,2024-01-23
92698,CID0585,P9813,viewed,2024-06-02
92699,CID0840,P9202,clicked,2024-05-07
92700,CID0871,P9488,clicked,2024-05-14
92701,CID0063,P6184,viewed,2024-06-12
92702,CID0965,P6608,clicked,2024-04-24
92703,CID0490,P8218,clicked,2024-04-09
92704,CID0388,P7629,clicked,2024-03-24
92705,CID0796,P3665,clicked,2024-09-18
92706,CID0638,P1284,viewed,2024-08-08
92707,CID0205,P3106,clicked,2024-08-23
92708,CID0005,P7308,purchased,2024-08-27
92709,CID0257,P3997,clicked,2024-09-11
92710,CID0647,P3665,clicked,2024-04-15
92711,CID0540,P1512,viewed,2024-03-13
92712,CID0487,P9633,clicked,2024-06-24
92713,CID0549,P7629,purchased,2024-07-27
92714,CID0559,P1284,viewed,2024-03-08
92715,CID0156,P9854,viewed,2024-05-23
92716,CID0601,P4587,purchased,2024-04-21
92717,CID0785,P7189,purchased,2024-09-03
92718,CID0171,P5085,clicked,2024-03-04
92719,CID0634,P9842,purchased,2024-06-07
92720,CID0836,P9089,clicked,2024-05-23
92721,CID0457,P9633,viewed,2024-06-25
92722,CID0747,P9854,viewed,2024-01-28
92723,CID0611,P5669,purchased,2024-04-12
92724,CID0305,P4949,clicked,2024-01-31
92725,CID0956,P3576,clicked,2024-08-17
92726,CID0362,P9854,viewed,2024-04-10
92727,CID0424,P9842,clicked,2024-04-21
92728,CID0501,P1689,purchased,2024-06-11
92729,CID0605,P3997,purchased,2024-02-15
92730,CID0044,P5085,viewed,2024-01-14
92731,CID0816,P9068,purchased,2024-03-04
92732,CID0840,P5669,viewed,2024-08-18
92733,CID0423,P2181,purchased,2024-02-02
92734,CID0386,P5069,purchased,2024-07-06
92735,CID0655,P8104,purchased,2024-02-23
92736,CID0149,P5085,viewed,2024-01-25
92737,CID0226,P7513,viewed,2024-06-25
92738,CID0132,P9488,purchased,2024-02-03
92739,CID0733,P8104,viewed,2024-04-26
92740,CID0697,P5728,viewed,2024-02-12
92741,CID0593,P1689,viewed,2024-08-11
92742,CID0095,P6184,purchased,2024-05-13
92743,CID0727,P3576,clicked,2024-03-21
92744,CID0181,P3576,viewed,2024-09-01
92745,CID0643,P3696,viewed,2024-08-10
92746,CID0709,P8282,clicked,2024-08-03
92747,CID0170,P5669,purchased,2024-04-01
92748,CID0495,P6184,purchased,2024-06-26
92749,CID0662,P3665,purchased,2024-03-30
92750,CID0555,P4531,clicked,2024-05-21
92751,CID0992,P9813,clicked,2024-08-04
92752,CID0005,P8191,clicked,2024-01-17
92753,CID0027,P6184,viewed,2024-01-05
92754,CID0979,P3665,purchased,2024-03-26
92755,CID0758,P1284,clicked,2024-08-12
92756,CID0934,P9089,viewed,2024-02-16
92757,CID0894,P1512,clicked,2024-06-25
92758,CID0257,P6603,clicked,2024-07-21
92759,CID0455,P6344,purchased,2024-01-21
92760,CID0040,P6608,clicked,2024-07-01
92761,CID0916,P7893,clicked,2024-01-17
92762,CID0700,P4531,clicked,2024-04-08
92763,CID0021,P5741,purchased,2024-09-22
92764,CID0801,P3106,viewed,2024-01-06
92765,CID0170,P9813,purchased,2024-04-09
92766,CID0963,P2181,viewed,2024-04-18
92767,CID0637,P9854,viewed,2024-02-03
92768,CID0251,P3576,purchased,2024-02-09
92769,CID0473,P5994,clicked,2024-02-12
92770,CID0355,P7189,purchased,2024-04-28
92771,CID0804,P5672,clicked,2024-07-25
92772,CID0605,P5085,clicked,2024-01-18
92773,CID0729,P3665,purchased,2024-06-11
92774,CID0727,P1512,clicked,2024-02-01
92775,CID0902,P2181,viewed,2024-07-02
92776,CID0375,P3997,viewed,2024-06-05
92777,CID0354,P7629,clicked,2024-03-15
92778,CID0814,P3696,purchased,2024-07-23
92779,CID0352,P8282,purchased,2024-07-22
92780,CID0741,P3576,viewed,2024-03-28
92781,CID0930,P6422,viewed,2024-09-21
92782,CID0970,P5994,purchased,2024-09-09
92783,CID0263,P3665,clicked,2024-06-05
92784,CID0109,P8104,viewed,2024-04-04
92785,CID0750,P7629,viewed,2024-04-14
92786,CID0111,P6422,viewed,2024-06-27
92787,CID0693,P4531,viewed,2024-04-14
92788,CID0113,P5741,clicked,2024-09-22
92789,CID0462,P1484,clicked,2024-05-12
92790,CID0566,P8191,purchased,2024-05-04
92791,CID0009,P1539,purchased,2024-04-14
92792,CID0231,P2181,viewed,2024-04-16
92793,CID0236,P5085,purchased,2024-01-02
92794,CID0499,P5002,clicked,2024-05-07
92795,CID0131,P6608,purchased,2024-03-20
92796,CID0137,P8104,clicked,2024-02-07
92797,CID0787,P8741,purchased,2024-04-24
92798,CID0270,P1484,purchased,2024-01-04
92799,CID0354,P9813,clicked,2024-06-13
92800,CID0223,P3576,viewed,2024-01-30
92801,CID0638,P3106,purchased,2024-02-12
92802,CID0432,P6184,purchased,2024-08-29
92803,CID0286,P4587,clicked,2024-02-01
92804,CID0599,P5672,clicked,2024-03-24
92805,CID0111,P9842,clicked,2024-01-25
92806,CID0026,P6184,purchased,2024-06-23
92807,CID0950,P9488,clicked,2024-03-07
92808,CID0650,P5069,viewed,2024-05-23
92809,CID0930,P4531,clicked,2024-02-07
92810,CID0767,P9842,purchased,2024-01-13
92811,CID0874,P9633,clicked,2024-05-25
92812,CID0974,P2181,clicked,2024-07-10
92813,CID0354,P5640,purchased,2024-07-31
92814,CID0112,P8104,purchased,2024-07-07
92815,CID0316,P1689,clicked,2024-04-04
92816,CID0796,P1539,viewed,2024-09-08
92817,CID0229,P8282,purchased,2024-02-14
92818,CID0805,P7189,purchased,2024-07-10
92819,CID0855,P6344,viewed,2024-04-18
92820,CID0306,P2181,clicked,2024-07-12
92821,CID0822,P8104,viewed,2024-04-28
92822,CID0919,P7308,purchased,2024-02-16
92823,CID0464,P1112,viewed,2024-05-05
92824,CID0343,P4587,viewed,2024-08-03
92825,CID0561,P1512,viewed,2024-04-21
92826,CID0525,P9089,clicked,2024-04-15
92827,CID0707,P8282,purchased,2024-01-17
92828,CID0506,P9089,viewed,2024-07-10
92829,CID0488,P8218,purchased,2024-04-28
92830,CID0778,P5069,viewed,2024-01-19
92831,CID0402,P8218,purchased,2024-07-23
92832,CID0428,P6184,viewed,2024-04-04
92833,CID0600,P9842,purchased,2024-01-07
92834,CID0772,P1112,purchased,2024-09-07
92835,CID0199,P8218,purchased,2024-04-19
92836,CID0117,P4949,clicked,2024-09-05
92837,CID0663,P7893,clicked,2024-02-11
92838,CID0992,P9842,viewed,2024-06-27
92839,CID0443,P6422,viewed,2024-09-09
92840,CID0053,P4531,viewed,2024-06-16
92841,CID0905,P4949,purchased,2024-02-07
92842,CID0495,P7513,purchased,2024-08-06
92843,CID0115,P6603,purchased,2024-07-02
92844,CID0753,P5994,purchased,2024-08-16
92845,CID0263,P6344,clicked,2024-09-10
92846,CID0542,P8218,viewed,2024-05-08
92847,CID0874,P8282,viewed,2024-09-17
92848,CID0635,P6493,purchased,2024-09-13
92849,CID0637,P1284,viewed,2024-07-08
92850,CID0505,P4949,viewed,2024-04-05
92851,CID0416,P6344,clicked,2024-01-19
92852,CID0839,P5669,viewed,2024-01-09
92853,CID0697,P9202,clicked,2024-05-28
92854,CID0024,P9202,purchased,2024-04-23
92855,CID0941,P5672,purchased,2024-05-31
92856,CID0117,P6344,viewed,2024-03-23
92857,CID0126,P9854,viewed,2024-04-16
92858,CID0893,P3997,viewed,2024-06-07
92859,CID0703,P8191,purchased,2024-02-23
92860,CID0953,P5002,clicked,2024-06-22
92861,CID0536,P5741,viewed,2024-05-11
92862,CID0680,P9813,viewed,2024-01-21
92863,CID0173,P3696,viewed,2024-04-20
92864,CID0778,P9488,purchased,2024-06-23
92865,CID0413,P6608,viewed,2024-09-10
92866,CID0931,P6603,clicked,2024-03-23
92867,CID0968,P6603,purchased,2024-09-17
92868,CID0262,P8282,clicked,2024-03-10
92869,CID0128,P8282,clicked,2024-05-09
92870,CID0767,P3576,viewed,2024-09-01
92871,CID0496,P4587,purchased,2024-08-21
92872,CID0816,P5741,viewed,2024-08-31
92873,CID0134,P5741,clicked,2024-02-24
92874,CID0094,P9854,viewed,2024-03-22
92875,CID0597,P5069,viewed,2024-08-14
92876,CID0412,P4587,clicked,2024-08-30
92877,CID0392,P8104,purchased,2024-03-11
92878,CID0005,P1112,viewed,2024-09-10
92879,CID0980,P5002,purchased,2024-06-14
92880,CID0211,P9854,viewed,2024-08-21
92881,CID0814,P6344,viewed,2024-03-28
92882,CID0647,P5672,purchased,2024-07-21
92883,CID0264,P5002,viewed,2024-06-06
92884,CID0225,P9202,clicked,2024-02-14
92885,CID0979,P9854,clicked,2024-08-21
92886,CID0254,P7308,purchased,2024-08-13
92887,CID0406,P7513,purchased,2024-02-10
92888,CID0118,P9068,viewed,2024-06-29
92889,CID0324,P7308,purchased,2024-04-11
92890,CID0770,P7189,purchased,2024-01-02
92891,CID0185,P1512,clicked,2024-05-31
92892,CID0565,P6344,viewed,2024-01-18
92893,CID0702,P5085,clicked,2024-07-26
92894,CID0999,P9633,clicked,2024-09-12
92895,CID0625,P2181,clicked,2024-07-18
92896,CID0236,P3665,viewed,2024-04-20
92897,CID0129,P5672,clicked,2024-07-08
92898,CID0561,P8104,viewed,2024-04-08
92899,CID0951,P5669,viewed,2024-09-02
92900,CID0479,P2181,clicked,2024-03-06
92901,CID0461,P7893,viewed,2024-07-11
92902,CID0841,P9854,clicked,2024-03-10
92903,CID0044,P9068,purchased,2024-09-22
92904,CID0772,P9813,viewed,2024-08-06
92905,CID0135,P1512,clicked,2024-05-09
92906,CID0671,P7629,purchased,2024-02-11
92907,CID0493,P7189,clicked,2024-04-06
92908,CID0752,P1615,viewed,2024-06-19
92909,CID0315,P1112,viewed,2024-01-22
92910,CID0999,P5085,clicked,2024-02-10
92911,CID0002,P8218,viewed,2024-07-25
92912,CID0600,P9488,clicked,2024-03-13
92913,CID0761,P3997,clicked,2024-07-27
92914,CID0063,P5994,purchased,2024-03-10
92915,CID0470,P6603,clicked,2024-01-29
92916,CID0331,P1615,purchased,2024-07-17
92917,CID0933,P3997,purchased,2024-07-14
92918,CID0281,P6603,purchased,2024-02-04
92919,CID0959,P7189,viewed,2024-01-26
92920,CID0424,P5069,clicked,2024-05-13
92921,CID0781,P4531,clicked,2024-05-30
92922,CID0289,P9488,purchased,2024-08-13
92923,CID0539,P9842,viewed,2024-09-18
92924,CID0781,P4531,viewed,2024-04-29
92925,CID0983,P6344,purchased,2024-05-15
92926,CID0405,P8282,purchased,2024-01-31
92927,CID0072,P6608,clicked,2024-04-28
92928,CID0960,P5002,purchased,2024-07-25
92929,CID0260,P7513,viewed,2024-05-02
92930,CID0494,P5669,purchased,2024-02-19
92931,CID0231,P5741,clicked,2024-07-20
92932,CID0398,P8218,viewed,2024-05-27
92933,CID0433,P6344,viewed,2024-09-05
92934,CID0984,P9202,purchased,2024-06-30
92935,CID0402,P6608,purchased,2024-05-10
92936,CID0989,P2181,viewed,2024-09-22
92937,CID0904,P7189,viewed,2024-07-19
92938,CID0626,P9854,clicked,2024-02-21
92939,CID0148,P4531,clicked,2024-04-06
92940,CID0881,P6422,purchased,2024-07-24
92941,CID0163,P5669,clicked,2024-02-22
92942,CID0994,P5994,clicked,2024-05-09
92943,CID0294,P7513,viewed,2024-02-08
92944,CID0197,P9633,purchased,2024-07-01
92945,CID0013,P3997,clicked,2024-05-15
92946,CID0537,P5069,purchased,2024-04-15
92947,CID0571,P6839,purchased,2024-08-12
92948,CID0056,P9202,purchased,2024-07-13
92949,CID0103,P1484,viewed,2024-02-08
92950,CID0714,P3576,purchased,2024-07-22
92951,CID0630,P5669,clicked,2024-08-19
92952,CID0032,P4949,purchased,2024-03-12
92953,CID0477,P8191,viewed,2024-06-20
92954,CID0121,P6422,clicked,2024-05-13
92955,CID0226,P5002,viewed,2024-04-02
92956,CID0757,P5640,purchased,2024-01-11
92957,CID0460,P7893,clicked,2024-06-15
92958,CID0342,P1615,purchased,2024-09-17
92959,CID0262,P9068,clicked,2024-02-06
92960,CID0397,P8218,clicked,2024-06-21
92961,CID0838,P9488,clicked,2024-03-08
92962,CID0211,P9813,clicked,2024-04-04
92963,CID0551,P9842,viewed,2024-09-04
92964,CID0254,P9842,clicked,2024-05-03
92965,CID0140,P3106,clicked,2024-02-28
92966,CID0667,P1689,purchased,2024-09-14
92967,CID0357,P6422,clicked,2024-09-01
92968,CID0353,P8282,purchased,2024-04-13
92969,CID0711,P1689,clicked,2024-03-19
92970,CID0958,P7308,viewed,2024-03-25
92971,CID0089,P5069,clicked,2024-06-22
92972,CID0838,P5669,clicked,2024-07-22
92973,CID0298,P3576,purchased,2024-09-12
92974,CID0984,P9633,purchased,2024-03-02
92975,CID0398,P8741,clicked,2024-05-15
92976,CID0387,P2181,purchased,2024-08-23
92977,CID0677,P9854,purchased,2024-08-08
92978,CID0639,P9089,clicked,2024-07-23
92979,CID0403,P1112,purchased,2024-04-27
92980,CID0664,P5002,clicked,2024-06-25
92981,CID0286,P7513,purchased,2024-04-27
92982,CID0408,P9068,purchased,2024-07-31
92983,CID0129,P8191,purchased,2024-03-25
92984,CID0557,P1284,clicked,2024-07-12
92985,CID0417,P5994,purchased,2024-05-28
92986,CID0136,P9842,purchased,2024-04-16
92987,CID0092,P3576,clicked,2024-03-26
92988,CID0998,P6493,purchased,2024-04-09
92989,CID0633,P3106,purchased,2024-01-18
92990,CID0908,P9488,viewed,2024-03-04
92991,CID0252,P9842,purchased,2024-06-12
92992,CID0719,P5640,purchased,2024-01-17
92993,CID0280,P5994,clicked,2024-08-05
92994,CID0940,P1615,purchased,2024-01-03
92995,CID0582,P1112,purchased,2024-06-26
92996,CID0050,P6608,clicked,2024-08-18
92997,CID0953,P8741,viewed,2024-02-05
92998,CID0852,P2181,viewed,2024-03-22
92999,CID0371,P1615,viewed,2024-06-20
93000,CID0046,P3665,purchased,2024-01-07
93001,CID0703,P7893,purchased,2024-03-12
93002,CID0437,P5002,viewed,2024-07-01
93003,CID0712,P1112,clicked,2024-05-25
93004,CID0026,P1689,purchased,2024-09-06
93005,CID0813,P4587,purchased,2024-05-04
93006,CID0589,P9854,clicked,2024-07-14
93007,CID0159,P6493,viewed,2024-04-29
93008,CID0120,P9813,viewed,2024-01-09
93009,CID0573,P5672,viewed,2024-01-04
93010,CID0707,P6493,purchased,2024-01-22
93011,CID0152,P1112,purchased,2024-06-08
93012,CID0951,P5085,viewed,2024-04-01
93013,CID0915,P6839,viewed,2024-01-23
93014,CID0231,P6603,clicked,2024-09-22
93015,CID0931,P7893,viewed,2024-09-10
93016,CID0527,P3997,viewed,2024-07-27
93017,CID0194,P5640,viewed,2024-03-16
93018,CID0254,P6608,viewed,2024-09-21
93019,CID0182,P1112,purchased,2024-03-22
93020,CID0913,P4531,purchased,2024-06-30
93021,CID0027,P9842,purchased,2024-01-15
93022,CID0259,P4587,clicked,2024-02-02
93023,CID0255,P8282,clicked,2024-01-27
93024,CID0165,P7308,clicked,2024-09-05
93025,CID0973,P5069,viewed,2024-05-12
93026,CID0587,P1689,purchased,2024-03-22
93027,CID0873,P9089,purchased,2024-01-26
93028,CID0903,P6603,viewed,2024-02-29
93029,CID0222,P1112,purchased,2024-04-27
93030,CID0904,P9202,clicked,2024-05-12
93031,CID0735,P5002,purchased,2024-02-06
93032,CID0996,P6608,purchased,2024-06-26
93033,CID0603,P6603,purchased,2024-03-17
93034,CID0475,P5672,clicked,2024-06-16
93035,CID0371,P5669,purchased,2024-07-10
93036,CID0414,P3696,clicked,2024-03-12
93037,CID0607,P5728,purchased,2024-09-06
93038,CID0464,P7308,viewed,2024-01-18
93039,CID0947,P7629,purchased,2024-07-05
93040,CID0368,P2181,purchased,2024-05-06
93041,CID0582,P5728,viewed,2024-01-17
93042,CID0199,P5640,purchased,2024-07-10
93043,CID0055,P5640,viewed,2024-08-03
93044,CID0545,P9813,viewed,2024-02-11
93045,CID0150,P6344,purchased,2024-09-07
93046,CID0362,P5672,viewed,2024-06-29
93047,CID0672,P8741,purchased,2024-08-14
93048,CID0560,P9813,clicked,2024-04-03
93049,CID0621,P7893,viewed,2024-03-22
93050,CID0322,P9089,purchased,2024-04-28
93051,CID0948,P9813,clicked,2024-01-12
93052,CID0951,P5672,purchased,2024-03-20
93053,CID0241,P6608,purchased,2024-06-21
93054,CID0716,P6608,clicked,2024-08-27
93055,CID0854,P5728,viewed,2024-05-04
93056,CID0794,P5728,viewed,2024-04-15
93057,CID0686,P5085,purchased,2024-03-05
93058,CID0489,P1539,viewed,2024-04-27
93059,CID0993,P5069,purchased,2024-08-28
93060,CID0161,P4587,clicked,2024-02-18
93061,CID0176,P5741,viewed,2024-06-26
93062,CID0332,P6184,purchased,2024-08-19
93063,CID0889,P1112,purchased,2024-02-29
93064,CID0377,P7308,purchased,2024-01-03
93065,CID0895,P5085,purchased,2024-02-13
93066,CID0662,P1539,clicked,2024-09-13
93067,CID0691,P5728,purchased,2024-04-16
93068,CID0524,P9202,clicked,2024-02-19
93069,CID0350,P1689,clicked,2024-07-21
93070,CID0335,P9202,clicked,2024-03-20
93071,CID0172,P7629,clicked,2024-03-07
93072,CID0136,P5669,purchased,2024-02-13
93073,CID0200,P7629,purchased,2024-05-24
93074,CID0661,P6344,purchased,2024-04-15
93075,CID0857,P5669,clicked,2024-04-13
93076,CID0731,P5085,clicked,2024-09-12
93077,CID0873,P6608,clicked,2024-08-14
93078,CID0924,P9202,viewed,2024-01-23
93079,CID0276,P4531,clicked,2024-07-03
93080,CID0637,P4531,viewed,2024-08-31
93081,CID0508,P6344,clicked,2024-06-26
93082,CID0059,P1112,clicked,2024-02-12
93083,CID0008,P1539,purchased,2024-07-02
93084,CID0613,P3696,purchased,2024-09-23
93085,CID0919,P9068,purchased,2024-06-09
93086,CID0615,P1689,purchased,2024-02-13
93087,CID0656,P9488,viewed,2024-03-30
93088,CID0196,P5002,viewed,2024-07-23
93089,CID0903,P5085,purchased,2024-02-07
93090,CID0205,P3106,clicked,2024-01-29
93091,CID0662,P4949,viewed,2024-05-17
93092,CID0281,P1484,purchased,2024-08-23
93093,CID0890,P1539,purchased,2024-03-03
93094,CID0432,P7629,viewed,2024-02-12
93095,CID0099,P4949,clicked,2024-06-03
93096,CID0819,P6422,purchased,2024-01-06
93097,CID0096,P9854,viewed,2024-08-08
93098,CID0290,P8741,viewed,2024-09-17
93099,CID0862,P5002,clicked,2024-04-04
93100,CID0370,P5994,purchased,2024-07-02
93101,CID0586,P5728,purchased,2024-06-04
93102,CID0317,P5994,viewed,2024-05-19
93103,CID0203,P9202,viewed,2024-01-29
93104,CID0397,P5069,viewed,2024-02-18
93105,CID0405,P4587,viewed,2024-03-01
93106,CID0365,P5672,purchased,2024-01-29
93107,CID0173,P4587,clicked,2024-04-19
93108,CID0503,P6344,viewed,2024-04-15
93109,CID0546,P3696,purchased,2024-07-19
93110,CID0266,P6184,purchased,2024-03-30
93111,CID0528,P6184,viewed,2024-02-08
93112,CID0863,P5002,clicked,2024-07-05
93113,CID0678,P5085,viewed,2024-06-06
93114,CID0334,P9842,viewed,2024-01-20
93115,CID0318,P5640,viewed,2024-02-19
93116,CID0144,P1615,viewed,2024-05-21
93117,CID0718,P5669,viewed,2024-08-02
93118,CID0910,P1484,clicked,2024-07-10
93119,CID0088,P9854,viewed,2024-06-23
93120,CID0058,P3696,purchased,2024-09-16
93121,CID0308,P6344,viewed,2024-05-12
93122,CID0032,P6184,purchased,2024-05-30
93123,CID0404,P7513,viewed,2024-02-17
93124,CID0620,P7189,viewed,2024-03-19
93125,CID0623,P7513,clicked,2024-06-17
93126,CID0911,P5728,clicked,2024-04-01
93127,CID0933,P5002,purchased,2024-02-14
93128,CID0950,P1284,viewed,2024-01-19
93129,CID0537,P1689,viewed,2024-05-07
93130,CID0917,P9854,purchased,2024-08-03
93131,CID0895,P1615,viewed,2024-09-05
93132,CID0663,P5728,clicked,2024-02-29
93133,CID0401,P9089,clicked,2024-01-16
93134,CID0791,P6493,clicked,2024-02-26
93135,CID0337,P6184,clicked,2024-07-19
93136,CID0025,P9089,purchased,2024-08-26
93137,CID0569,P6608,clicked,2024-06-12
93138,CID0930,P6184,purchased,2024-06-02
93139,CID0480,P1539,purchased,2024-08-10
93140,CID0332,P1112,purchased,2024-06-04
93141,CID0130,P7308,viewed,2024-01-07
93142,CID0834,P6839,clicked,2024-06-10
93143,CID0286,P8218,purchased,2024-07-29
93144,CID0478,P4531,clicked,2024-04-04
93145,CID0198,P7189,clicked,2024-04-09
93146,CID0357,P9842,viewed,2024-02-13
93147,CID0100,P3997,viewed,2024-03-25
93148,CID0070,P6603,purchased,2024-03-09
